icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,extraction_time,data_source,flight_type
ac4f29,SWA3219,United States,1752335405.0,1752335405,-104.1666,39.7907,3848.1,False,187.27,98.53,11.7,,4030.98,3521.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a062ec,DAL2247,United States,1752335405.0,1752335405,-110.9677,41.1538,7048.5,False,214.72,77.83,4.88,,7475.22,3133.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a5669f,SWA226,United States,1752335405.0,1752335405,-81.1115,30.4023,11582.4,False,233.8,141.16,0.0,,12283.44,6503.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4a1aae,AWG4126,Romania,1752335405.0,1752335405,26.3165,37.5872,11277.6,False,233.59,144.14,0.0,,12009.12,7457.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a68698,N52AC,United States,1752335405.0,1752335405,-121.658,48.3017,3893.82,False,76.86,42.02,-0.33,,4053.84,6616.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a85ce8,QXE2135,United States,1752335405.0,1752335405,-120.8486,36.578,10668.0,False,226.85,172.31,0.65,,11315.7,1531.0,False,0,2025-07-12T15:50:12.645690,api,real_time
0c20f2,CMP288,Panama,1752335404.0,1752335404,-69.8345,12.1291,4663.44,False,159.11,81.63,-6.5,,4937.76,,False,0,2025-07-12T15:50:12.645690,api,real_time
a062ef,DAL578,United States,1752335405.0,1752335405,-84.1302,33.313,10668.0,False,234.44,170.91,0.0,,11323.32,7464.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a8bfeb,FFT1875,United States,1752335405.0,1752335405,-113.1303,35.6099,8991.6,False,222.41,278.11,-4.88,,9555.48,7342.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a97cd5,N710J,United States,1752335405.0,1752335405,-81.1631,32.0657,2225.04,False,95.17,33.09,0.0,,2385.06,,False,0,2025-07-12T15:50:12.645690,api,real_time
800d4e,VTVRS,India,1752335401.0,1752335401,74.752,25.674,13716.0,False,226.94,20.57,0.0,,14561.82,,False,0,2025-07-12T15:50:12.645690,api,real_time
a0c5ef,UPS5909,United States,1752335406.0,1752335406,-90.3163,38.4961,10058.4,False,252.49,67.98,-0.33,,10622.28,,False,0,2025-07-12T15:50:12.645690,api,real_time
a48e46,DAL1995,United States,1752335405.0,1752335406,-81.0726,28.6649,9448.8,False,241.65,340.21,0.0,,10050.78,47.0,False,0,2025-07-12T15:50:12.645690,api,real_time
0c20cf,CMP239,Panama,1752335405.0,1752335405,-81.2957,27.1584,7025.64,False,218.63,174.46,2.28,,7467.6,6553.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a6b008,N53W,United States,1752335405.0,1752335405,-81.0242,39.3775,7018.02,False,116.26,219.25,0.0,,7429.5,7565.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a35b27,,United States,1752335365.0,1752335365,-111.9923,33.4353,,True,8.23,180.0,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
ab2f3f,N82HP,United States,1752335405.0,1752335405,-123.1649,49.1818,,True,0.0,95.62,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a36e56,CNS182,United States,1752335405.0,1752335406,-101.1542,30.5947,7315.2,False,131.01,284.09,0.0,,7757.16,,False,0,2025-07-12T15:50:12.645690,api,real_time
a80329,SKW5560,United States,1752335405.0,1752335405,-121.4011,36.7899,7330.44,False,212.29,129.59,5.53,,7810.5,3231.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a5fcef,UAL1897,United States,1752335405.0,1752335406,-122.7034,38.0059,4762.5,False,185.82,167.04,-8.78,,5052.06,7070.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3e3ee4,HRN124,Germany,1752335405.0,1752335405,-0.9248,50.1715,9578.34,False,198.24,9.56,-10.4,,9921.24,2301.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aa779d,SWA1198,United States,1752335294.0,1752335396,-106.9445,36.682,11887.2,False,248.1,68.6,0.0,,12466.32,740.0,False,0,2025-07-12T15:50:12.645690,api,real_time
861bb0,JAL711,Japan,1752335405.0,1752335405,105.4547,1.1697,7574.28,False,196.58,271.5,-12.35,,8130.54,,False,0,2025-07-12T15:50:12.645690,api,real_time
a35b1b,N315TP,United States,1752335299.0,1752335299,-80.232,27.1823,-60.96,False,33.06,110.97,-1.63,,-7.62,,False,0,2025-07-12T15:50:12.645690,api,real_time
a23b55,MXY783,United States,1752335405.0,1752335405,-75.5005,37.9865,11582.4,False,238.72,214.37,0.0,,12245.34,6210.0,False,0,2025-07-12T15:50:12.645690,api,real_time
86e866,ANA885,Japan,1752335404.0,1752335404,135.3191,33.4455,9144.0,False,225.9,235.3,-0.33,,9776.46,3627.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a062ca,N124CK,United States,1752335403.0,1752335403,-120.9654,37.6331,213.36,False,38.1,304.55,4.23,,205.74,,False,0,2025-07-12T15:50:12.645690,api,real_time
a12e80,UAL2233,United States,1752335378.0,1752335378,-74.1807,40.6853,,True,5.14,348.75,,,,4114.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a6b033,N53XT,United States,1752335405.0,1752335405,-82.6163,40.2147,2560.32,False,80.77,350.84,0.33,,2644.14,,False,0,2025-07-12T15:50:12.645690,api,real_time
a67386,N5146S,United States,1752335404.0,1752335404,-92.5146,39.1774,2415.54,False,82.84,181.07,0.0,,2476.5,,False,0,2025-07-12T15:50:12.645690,api,real_time
a6603f,N51MX,United States,1752335405.0,1752335405,-77.8375,42.8109,1219.2,False,80.75,50.43,-15.61,,1287.78,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a445a2,N3744Y,United States,1752335405.0,1752335405,-121.6275,36.9155,1866.9,False,41.87,280.62,1.95,,1935.48,4577.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a6c358,DAL917,United States,1752335405.0,1752335405,-73.782,41.0512,5646.42,False,198.7,277.44,9.1,,5958.84,1565.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a97caa,N710GG,United States,1752335405.0,1752335405,-85.5836,38.2115,739.14,False,50.67,105.31,-0.33,,746.76,,False,0,2025-07-12T15:50:12.645690,api,real_time
ad26b2,CXK198,United States,1752335405.0,1752335405,-111.3972,32.6551,1478.28,False,55.15,98.58,-1.95,,1539.24,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aa5130,ENY3695,United States,1752335405.0,1752335405,-89.563,43.3347,8534.4,False,226.16,319.24,-0.33,,8907.78,7265.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a8299a,JBU499,United States,1752335405.0,1752335405,-76.7055,36.641,10972.8,False,239.05,220.37,0.0,,11658.6,1610.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ab1c47,DAL1578,United States,1752335405.0,1752335405,-94.6434,46.0626,9578.34,False,246.49,115.07,-10.73,,9768.84,,False,0,2025-07-12T15:50:12.645690,api,real_time
ac3c0e,FDX5030,United States,1752335405.0,1752335405,6.53,46.5031,10363.2,False,225.82,299.78,0.0,,10736.58,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
800d3c,AXB2718,India,1752335405.0,1752335405,88.4922,22.8325,784.86,False,93.35,220.98,2.93,,731.52,2701.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aa777e,SWA3762,United States,1752335405.0,1752335406,-119.5541,34.834,11887.2,False,235.31,130.66,0.33,,12588.24,3247.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4691c8,AEE7TI,Greece,1752335405.0,1752335405,22.1432,38.8429,9677.4,False,226.68,316.2,6.83,,10210.8,2040.0,False,0,2025-07-12T15:50:12.645690,api,real_time
710108,SVA372,Saudi Arabia,1752335405.0,1752335405,1.5122,36.1139,11277.6,False,282.66,73.94,0.0,,11910.06,6435.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4691c5,AEE690,Greece,1752335405.0,1752335405,11.536,41.9521,10980.42,False,218.15,307.82,-0.33,,11498.58,,False,0,2025-07-12T15:50:12.645690,api,real_time
a85e2b,UAL1994,United States,1752335405.0,1752335405,-86.0907,42.0203,10668.0,False,236.44,126.6,0.0,,11231.88,1441.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4d2119,VJT405,Malta,1752335175.0,1752335176,16.3244,42.1342,13106.4,False,234.59,323.38,-0.33,,13677.9,,False,0,2025-07-12T15:50:12.645690,api,real_time
a3be7c,DAL438,United States,1752335405.0,1752335405,-87.2207,42.8384,10980.42,False,235.01,290.1,0.0,,11498.58,2155.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ab2de9,N8195Y,United States,1752335140.0,1752335144,-86.2503,34.6494,1005.84,False,63.51,125.11,-0.33,,1082.04,,False,0,2025-07-12T15:50:12.645690,api,real_time
4691c3,AEE5XQ,Greece,1752335405.0,1752335406,23.673,37.9474,2392.68,False,202.5,192.02,-13.33,,2590.8,6704.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4691c2,AEE934,Greece,1752335311.0,1752335346,28.8392,33.6341,10668.0,False,243.39,138.26,0.0,,11422.38,7425.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ab975c,AAL595,United States,1752335405.0,1752335405,-75.2952,38.2098,10972.8,False,241.69,216.43,0.33,,11612.88,6646.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c03b15,WJA1510,Canada,1752335397.0,1752335402,-118.5108,43.8251,11277.6,False,233.95,201.54,-0.33,,11871.96,,False,0,2025-07-12T15:50:12.645690,api,real_time
a73e56,VXP324,United States,1752335405.0,1752335405,-78.9588,29.1705,10058.4,False,239.72,344.95,0.33,,10660.38,562.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a72b25,IFG561,United States,1752335404.0,1752335405,-80.609,27.3522,541.02,False,50.0,273.54,-0.65,,601.98,,False,0,2025-07-12T15:50:12.645690,api,real_time
ad2736,AAL408,United States,1752335400.0,1752335401,-112.0024,33.4311,335.28,False,59.16,269.5,0.0,,312.42,,False,0,2025-07-12T15:50:12.645690,api,real_time
aa76ef,SWA3665,United States,1752335405.0,1752335405,-76.9893,40.3176,4533.9,False,205.08,145.11,0.0,,4770.12,6511.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4d2128,VCJ78M,Malta,1752335397.0,1752335397,0.028,51.3226,,True,0.0,275.62,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a3be8f,DAL946,United States,1752335405.0,1752335405,-97.9996,30.5887,2194.56,False,151.48,114.48,-8.13,,2331.72,7376.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c005b9,CFCEI,Canada,1752335405.0,1752335405,-71.3363,46.7749,480.06,False,50.15,296.83,-1.63,,495.3,,False,0,2025-07-12T15:50:12.645690,api,real_time
a2f2d8,OXF4756,United States,1752335403.0,1752335403,-111.793,33.1779,1234.44,False,41.93,173.66,2.93,,1272.54,,False,0,2025-07-12T15:50:12.645690,api,real_time
ad273b,DAL1319,United States,1752335405.0,1752335405,-87.1956,31.288,6225.54,False,229.84,187.46,-18.53,,6652.26,1353.0,False,0,2025-07-12T15:50:12.645690,api,real_time
30019c,NOS6906,Italy,1752335403.0,1752335405,3.1449,47.757,11277.6,False,238.66,134.13,0.0,,11696.7,503.0,False,0,2025-07-12T15:50:12.645690,api,real_time
0c218c,CMP215,Panama,1752335405.0,1752335405,-56.9348,-11.9201,10363.2,False,234.33,311.53,0.0,,11018.52,,False,0,2025-07-12T15:50:12.645690,api,real_time
451d85,ASL12K,Bulgaria,1752335405.0,1752335405,17.2246,45.7914,10972.8,False,208.26,289.33,-0.33,,11315.7,1334.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aa0f6c,N74737,United States,1752335405.0,1752335405,-121.6262,37.1628,1303.02,False,56.19,130.54,0.0,,1325.88,354.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c018db,CFJKS,Canada,1752335144.0,1752335149,-73.2296,44.5199,419.1,False,69.69,130.51,-4.23,,441.96,,False,0,2025-07-12T15:50:12.645690,api,real_time
a445f2,UAL1492,United States,1752335405.0,1752335405,-91.12,42.5271,7620.0,False,250.53,90.12,0.0,,7962.9,7305.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a445f8,DAL2419,United States,1752335406.0,1752335406,-115.6075,39.8195,11277.6,False,253.94,138.2,0.0,,11902.44,,False,0,2025-07-12T15:50:12.645690,api,real_time
a60b45,N489NS,United States,1752335405.0,1752335405,-122.2881,46.0283,2834.64,False,106.0,181.11,0.0,,2918.46,,False,0,2025-07-12T15:50:12.645690,api,real_time
a6d5cf,N54CK,United States,1752335404.0,1752335405,-81.2786,43.2056,6096.0,False,115.25,269.23,-0.33,,6362.7,2353.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a5fe80,BL57G,United States,1752335400.0,1752335400,-86.7901,30.7513,533.4,False,49.17,227.97,-2.6,,586.74,,False,0,2025-07-12T15:50:12.645690,api,real_time
71011e,SVA120,Saudi Arabia,1752335405.0,1752335405,13.3922,40.6737,11879.58,False,268.83,135.39,-0.33,,12451.08,7501.0,False,0,2025-07-12T15:50:12.645690,api,real_time
71011d,SVA226,Saudi Arabia,1752335405.0,1752335405,0.6758,38.9712,10972.8,False,279.81,108.43,0.0,,11452.86,1426.0,False,0,2025-07-12T15:50:12.645690,api,real_time
010163,MSR774,Egypt,1752335405.0,1752335405,25.3082,37.2786,11277.6,False,235.49,140.85,0.0,,12009.12,3067.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a73e6d,JIA5360,United States,1752335405.0,1752335405,-81.0068,35.5263,1767.84,False,102.16,146.71,0.65,,1874.52,642.0,False,0,2025-07-12T15:50:12.645690,api,real_time
0c216d,CMP809,Panama,1752335404.0,1752335404,-78.8812,29.1425,10668.0,False,237.26,342.98,0.33,,11308.08,,False,0,2025-07-12T15:50:12.645690,api,real_time
abd41a,RPA4428,United States,1752335405.0,1752335405,-71.5176,41.7006,5600.7,False,199.33,70.4,-10.73,,5905.5,3355.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c005de,CFCFT,Canada,1752335403.0,1752335405,-82.0213,42.262,236.22,False,43.81,260.54,0.33,,205.74,,False,0,2025-07-12T15:50:12.645690,api,real_time
a1d2dc,JBU219,United States,1752335405.0,1752335405,-90.0726,41.2669,9745.98,False,227.65,261.81,-0.33,,10248.9,3111.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a6d5e2,N54DD,United States,1752335405.0,1752335405,-97.7039,30.1627,9745.98,False,198.4,284.72,-0.33,,10302.24,4076.0,False,0,2025-07-12T15:50:12.645690,api,real_time
acf429,N9337P,United States,1752335405.0,1752335405,-87.9431,30.8665,1760.22,False,82.98,194.73,0.0,,1889.76,,False,0,2025-07-12T15:50:12.645690,api,real_time
01013d,MSR778,Egypt,1752335405.0,1752335405,9.1464,47.4429,10668.0,False,266.1,114.68,0.0,,11010.9,5221.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ac910f,ERU909,United States,1752335405.0,1752335405,-81.3337,29.3134,487.68,False,57.7,338.01,-2.28,,541.02,125.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4d2103,AXY117R,Malta,1752335405.0,1752335405,4.7842,50.8393,2247.9,False,145.12,271.42,-4.88,,2354.58,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aafad3,N8062P,United States,1752335405.0,1752335405,-73.7422,41.9208,861.06,False,70.21,241.56,0.33,,876.3,7061.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ad275f,N947CD,United States,1752335398.0,1752335398,-85.721,43.8508,853.44,False,78.33,183.39,-0.65,,861.06,,False,0,2025-07-12T15:50:12.645690,api,real_time
aa76cb,SWA2723,United States,1752335370.0,1752335401,-81.396,26.6917,1790.7,False,144.58,227.74,-5.2,,1935.48,4415.0,False,0,2025-07-12T15:50:12.645690,api,real_time
30017c,TJD525,Italy,1752335353.0,1752335353,14.4793,35.856,,True,0.9,132.19,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a445d9,DAL2530,United States,1752335405.0,1752335405,-119.9606,40.0295,10972.8,False,225.73,350.69,0.0,,11605.26,2447.0,False,0,2025-07-12T15:50:12.645690,api,real_time
71010f,SVA022,Saudi Arabia,1752335400.0,1752335400,-67.4691,42.175,10058.4,False,271.5,68.2,0.0,,10546.08,2762.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a35b53,N315VV,United States,1752335405.0,1752335405,-93.6465,41.5193,449.58,False,31.62,21.97,-2.28,,434.34,,False,0,2025-07-12T15:50:12.645690,api,real_time
010144,MSR2754,Egypt,1752335405.0,1752335405,14.9272,36.0917,11277.6,False,259.24,100.17,0.0,,11955.78,4647.0,False,0,2025-07-12T15:50:12.645690,api,real_time
010147,,Egypt,1752335404.0,1752335404,30.2474,31.089,3931.92,False,192.18,77.01,13.66,,3962.4,6117.0,False,0,2025-07-12T15:50:12.645690,api,real_time
010146,MSR732,Egypt,1752335405.0,1752335405,17.3845,47.6201,11269.98,False,242.74,147.29,0.0,,11567.16,1111.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a685fc,N5195Y,United States,1752335405.0,1752335405,-77.3885,39.4026,243.84,False,33.68,214.42,1.63,,266.7,,False,0,2025-07-12T15:50:12.645690,api,real_time
ac3ac9,SWA3786,United States,1752335405.0,1752335405,-78.0005,42.4752,11277.6,False,240.2,83.61,0.0,,11910.06,6566.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a2f2b4,N28967,United States,1752335405.0,1752335405,-93.0676,41.2741,906.78,False,66.64,145.7,0.0,,906.78,,False,0,2025-07-12T15:50:12.645690,api,real_time
710120,SVA871,Saudi Arabia,1752335154.0,1752335156,121.0156,14.508,,True,6.43,61.88,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
710126,SVA552,Saudi Arabia,1752335173.0,1752335182,50.0163,27.0465,10668.0,False,236.66,89.38,0.33,,11452.86,,False,0,2025-07-12T15:50:12.645690,api,real_time
710124,SVA375,Saudi Arabia,1752335400.0,1752335400,1.8979,36.1882,11582.4,False,231.79,257.57,-0.33,,12222.48,2060.0,False,0,2025-07-12T15:50:12.645690,api,real_time
abe77a,SWA928,United States,1752335405.0,1752335405,-99.7074,32.5228,10972.8,False,240.41,265.7,0.0,,11612.88,,False,0,2025-07-12T15:50:12.645690,api,real_time
a7d085,SKW4699,United States,1752335405.0,1752335405,-103.1187,38.1474,10363.2,False,205.55,336.71,-0.33,,10881.36,,False,0,2025-07-12T15:50:12.645690,api,real_time
4caaf1,EIN123,Ireland,1752335405.0,1752335405,-65.2107,49.5612,11582.4,False,249.44,239.79,0.0,,11993.88,,False,0,2025-07-12T15:50:12.645690,api,real_time
abc123,,United States,1752335367.0,1752335367,-58.6428,-34.677,-15.24,False,29.82,15.0,0.98,,83.82,,False,0,2025-07-12T15:50:12.645690,api,real_time
4caada,EAI6F,Ireland,1752335405.0,1752335405,-4.4726,48.4356,251.46,False,58.24,70.92,-3.9,,304.8,2217.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ad0119,,United States,1752335405.0,1752335405,11.2881,48.0885,,True,5.4,59.06,,,,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4d2155,VJT993,Malta,1752335405.0,1752335405,-97.7265,33.2841,13106.4,False,243.06,310.36,0.33,,13815.06,3000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
79a059,CSN6380,China,1752335283.0,1752335283,117.9444,39.5491,9471.66,False,259.0,72.07,-0.33,,10043.16,,False,0,2025-07-12T15:50:12.645690,api,real_time
ac3adf,SWA6362,United States,1752335405.0,1752335405,-79.4718,38.1754,11849.1,False,231.43,66.97,-4.55,,12527.28,5635.0,False,0,2025-07-12T15:50:12.645690,api,real_time
403ff3,GWARV,United Kingdom,1752335405.0,1752335405,-0.8816,52.0922,1356.36,False,57.77,188.71,-1.3,,1463.04,1177.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4d2169,TEU2,Malta,1752335405.0,1752335406,-108.0212,38.4533,10668.0,False,244.88,89.52,0.0,,11239.5,,False,0,2025-07-12T15:50:12.645690,api,real_time
a948a2,PDT5878,United States,1752335253.0,1752335254,-80.9695,35.2499,327.66,False,68.65,175.27,-3.25,,358.14,5235.0,False,0,2025-07-12T15:50:12.645690,api,real_time
adbdc9,DAL1509,United States,1752335405.0,1752335405,-92.6559,30.1452,8945.88,False,240.32,78.64,2.93,,9509.76,,False,0,2025-07-12T15:50:12.645690,api,real_time
09a05f,C5FLY,Gambia,1752335405.0,1752335405,83.8702,57.2505,12199.62,False,227.21,283.75,-0.33,,12420.6,,False,0,2025-07-12T15:50:12.645690,api,real_time
aafaeb,N8063C,United States,1752335405.0,1752335405,-113.194,33.0244,3108.96,False,47.22,66.23,-0.98,,3261.36,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
31dddb,ID188,Italy,1752335405.0,1752335405,9.6149,45.5422,510.54,False,50.42,278.21,-0.33,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
aa76a8,SWA3949,United States,1752335405.0,1752335405,-91.8273,34.2015,9761.22,False,236.56,211.75,2.28,,10332.72,1504.0,False,0,2025-07-12T15:50:12.645690,api,real_time
01010a,MSR705,Egypt,1752335403.0,1752335404,8.7269,45.616,220.98,False,85.36,349.23,-1.95,,274.32,6631.0,False,0,2025-07-12T15:50:12.645690,api,real_time
01010c,MSR711,Egypt,1752335405.0,1752335405,33.6637,33.749,8663.94,False,234.9,60.91,-11.38,,9311.64,6164.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4d2135,AXY1630,Malta,1752335405.0,1752335405,-0.2352,52.1967,2461.26,False,133.3,185.31,-4.23,,2613.66,3546.0,False,0,2025-07-12T15:50:12.645690,api,real_time
abe79d,SWA1785,United States,1752335151.0,1752335159,-98.5502,29.5933,670.56,False,76.78,133.64,-2.28,,708.66,3626.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3c54a1,EWG3CW,Germany,1752335405.0,1752335405,-4.5708,36.5487,2773.68,False,144.93,137.59,-4.55,,2948.94,4641.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a48e9e,HAL28,United States,1752335405.0,1752335405,-123.6234,46.5763,6568.44,False,206.95,70.84,-8.78,,6972.3,,False,0,2025-07-12T15:50:12.645690,api,real_time
4d2130,VJT946,Malta,1752335405.0,1752335405,16.2138,46.1572,11894.82,False,271.31,112.29,-0.33,,12268.2,655.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a73e2f,LAE2536,United States,1752335353.0,1752335381,-78.9852,24.2865,10363.2,False,236.63,328.69,-1.63,,10988.04,,False,0,2025-07-12T15:50:12.645690,api,real_time
4d2149,VJT449,Malta,1752335405.0,1752335405,27.2024,37.8769,7955.28,False,217.53,340.67,6.5,,8442.96,5357.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a6e8ae,VOS4320,United States,1752335405.0,1752335405,-89.1777,14.5412,8351.52,False,224.98,355.54,7.8,,8907.78,4673.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a552b1,N442GR,United States,1752335405.0,1752335405,-153.3351,59.3308,2156.46,False,79.48,201.25,-3.58,,2133.6,,False,0,2025-07-12T15:50:12.645690,api,real_time
4d212d,VJT938,Malta,1752335405.0,1752335405,-73.8741,42.1929,4221.48,False,195.69,200.63,-0.33,,4450.08,2416.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a06408,N124RC,United States,1752335389.0,1752335404,-84.3143,33.856,365.76,False,42.44,30.61,-4.55,,419.1,,False,0,2025-07-12T15:50:12.645690,api,real_time
