icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,data_source,extraction_time,data_timestamp,altitude,speed,heading,region
a2b130,UAL1480,United States,1752334384.0,1752334384,-74.7558,39.5722,6507.48,False,226.63,225.46,5.53,,6865.62,2612,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,6507.48,226.63,225.46,North America
4bccb5,SXS138,Turkey,1752334379.0,1752334379,31.0061,36.7276,3063.24,False,150.09,94.13,15.28,,2263.14,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,3063.24,150.09,94.13,Europe
3c71a7,BCS544,Germany,1752334384.0,1752334384,77.8926,28.0035,6073.14,False,202.77,124.46,5.85,,6370.32,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,6073.14,202.77,124.46,Asia
ab9af0,N847MC,United States,1752334384.0,1752334384,-89.6833,45.4624,7315.2,False,163.04,330.93,0.0,,7566.66,1315,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,7315.2,163.04,330.93,North America
c085e6,GLR9754,Canada,1752334384.0,1752334384,-122.9626,49.2413,1775.46,False,72.64,344.39,6.18,,1851.66,0055,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1775.46,72.64,344.39,North America
4ca622,RYR73SJ,Ireland,1752334384.0,1752334384,-1.6893,34.9356,10972.8,False,216.08,234.99,0.0,,11597.64,4022,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10972.8,216.08,234.99,Africa
4ca623,RYR8MV,Ireland,1752334384.0,1752334384,-4.9879,53.6972,6492.24,False,175.7,266.81,-7.48,,6819.9,1452,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,6492.24,175.7,266.81,Europe
4ca624,RYR9711,Ireland,1752334384.0,1752334384,-2.7843,36.3641,11582.4,False,240.37,32.06,0.33,,12199.62,6467,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,11582.4,240.37,32.06,Europe
abb76d,AAL1506,United States,1752334384.0,1752334384,-87.9164,37.8562,10812.78,False,226.3,239.24,5.53,,11399.52,6742,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10812.78,226.3,239.24,North America
4bccae,SXS6AW,Turkey,1752334384.0,1752334384,16.1855,48.786,11277.6,False,237.57,146.03,0.0,,11551.92,6407,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,11277.6,237.57,146.03,Europe
4bccad,SXS1XN,Turkey,1752334384.0,1752334384,17.025,45.6734,12192.0,False,222.04,318.85,0.0,,12595.86,3250,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,12192.0,222.04,318.85,Europe
46012d,OHALP,Finland,1752334383.0,1752334384,28.4533,61.9991,2133.6,False,88.22,48.78,0.0,,2316.48,0213,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,2133.6,88.22,48.78,Europe
acb10a,DAL1411,United States,1752334384.0,1752334384,-77.2797,41.6774,10058.4,False,249.03,88.93,0.0,,10637.52,1745,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10058.4,249.03,88.93,North America
405f6e,GLEGY,United Kingdom,1752334378.0,1752334378,0.2876,53.0257,1082.04,False,50.82,328.24,0.0,,1181.1,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1082.04,50.82,328.24,Europe
405f6f,GSCPI,United Kingdom,1752334383.0,1752334384,-2.5388,53.7276,571.5,False,43.8,192.89,0.0,,662.94,7365,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,571.5,43.8,192.89,Europe
c01e13,FLE609,Canada,1752334384.0,1752334384,-91.1713,45.6691,10972.8,False,199.28,286.19,-0.33,,11361.42,6310,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10972.8,199.28,286.19,North America
c01e11,FLE625,Canada,1752334384.0,1752334384,-89.1032,45.4477,10972.8,False,223.27,292.49,-0.33,,11430.0,6355,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10972.8,223.27,292.49,North America
c01e10,JZA635,Canada,1752334384.0,1752334384,-73.4077,43.8027,8839.2,False,226.78,354.79,0.0,,9311.64,1167,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,8839.2,226.78,354.79,North America
3415cf,IBE08PA,Spain,1752334384.0,1752334384,5.435,40.8961,10965.18,False,244.29,96.29,0.0,,11445.24,5575,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10965.18,244.29,96.29,Europe
8880c0,HVN196,Viet Nam,1752334384.0,1752334384,105.9424,20.3825,7620.0,False,241.29,9.2,0.0,,8115.3,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,7620.0,241.29,9.2,Asia
a2e9a3,SKW178P,United States,1752334376.0,1752334376,-123.2746,49.2135,243.84,False,70.96,99.6,-3.9,,320.04,1621,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,243.84,70.96,99.6,North America
8880af,VJC1284,Viet Nam,1752334192.0,1752334192,106.6824,19.1571,6629.4,False,192.36,8.3,-5.53,,7208.52,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,6629.4,192.36,8.3,Asia
a309b4,SKW3778,United States,1752334384.0,1752334384,-93.2189,44.233,3977.64,False,176.89,4.0,-9.43,,4076.7,1346,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,3977.64,176.89,4.0,North America
45f42b,DAF9148,Denmark,1752334384.0,1752334384,-23.0354,65.0285,6400.8,False,143.9,175.9,0.0,,6446.52,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,6400.8,143.9,175.9,Europe
a2b198,UAL1945,United States,1752334384.0,1752334384,-95.4696,29.8923,1790.7,False,117.29,270.0,0.65,,1905.0,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1790.7,117.29,270.0,North America
a033ae,AAL234,United States,1752334384.0,1752334384,-99.9169,41.8892,8252.46,False,253.6,83.71,-3.58,,8641.08,5172,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,8252.46,253.6,83.71,North America
a77721,JIA5566,United States,1752334384.0,1752334384,-75.7145,40.3249,4663.44,False,187.49,310.77,10.73,,4922.52,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,4663.44,187.49,310.77,North America
a3d10f,DAL2726,United States,1752334384.0,1752334384,-79.3123,42.4981,10972.8,False,233.29,288.12,0.0,,11582.4,1767,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10972.8,233.29,288.12,North America
a0df2d,N1550U,United States,1752334241.0,1752334259,-81.122,25.8155,670.56,False,84.84,292.83,0.33,,762.0,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,670.56,84.84,292.83,North America
a3d122,DAL3155,United States,1752334384.0,1752334384,-85.728,40.4499,9479.28,False,247.15,39.26,-4.88,,10012.68,4570,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,9479.28,247.15,39.26,North America
a046f2,RPA4500,United States,1752334384.0,1752334384,-73.8763,40.7751,,True,1.54,300.94,,,,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,,1.54,300.94,North America
a3d126,N345P,United States,1752334385.0,1752334385,-94.1579,33.4313,7620.0,False,142.68,40.47,0.0,,8077.2,7410,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,7620.0,142.68,40.47,North America
4ca64e,RYR35RR,Ireland,1752334384.0,1752334384,14.2835,44.8972,10668.0,False,254.97,115.32,0.0,,11026.14,2263,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10668.0,254.97,115.32,Europe
a63108,N4986P,United States,1752334384.0,1752334384,-75.9323,42.2273,2842.26,False,71.36,248.43,1.63,,2987.04,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,2842.26,71.36,248.43,North America
a4f107,N4174B,United States,1752334384.0,1752334384,-115.1767,36.1969,708.66,False,41.49,312.99,-2.6,,685.8,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,708.66,41.49,312.99,North America
a0a9ac,UCA4285,United States,1752334384.0,1752334384,-94.4235,31.8287,8229.6,False,226.07,9.83,-0.33,,8709.66,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,8229.6,226.07,9.83,North America
ab4187,WUP824,United States,1752334384.0,1752334384,-72.4879,40.5875,6096.0,False,140.96,230.03,0.0,,6416.04,3411,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,6096.0,140.96,230.03,North America
acc44e,N9210W,United States,1752334159.0,1752334159,-83.8045,40.3353,762.0,False,53.2,161.39,-1.3,,784.86,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,762.0,53.2,161.39,North America
4bcced,THY6115,Turkey,1752334384.0,1752334384,27.5358,40.8095,9563.1,False,218.73,283.74,7.15,,10073.64,2313,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,9563.1,218.73,283.74,Europe
a0a9d1,UCA4261,United States,1752334384.0,1752334384,-100.7909,32.9411,7101.84,False,212.89,310.0,-5.2,,7505.7,6235,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,7101.84,212.89,310.0,North America
a5111a,N4254D,United States,1752334379.0,1752334379,-80.0895,26.5913,,True,12.86,272.81,,,,0244,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,,12.86,272.81,North America
a38176,LXJ325,United States,1752334384.0,1752334384,-106.3867,40.0085,8321.04,False,226.75,273.38,4.23,,8785.86,0642,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,8321.04,226.75,273.38,North America
3b77e6,CTM2087,France,1752334384.0,1752334384,5.1308,50.9755,6705.6,False,180.86,244.38,-0.33,,6941.82,1360,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,6705.6,180.86,244.38,Europe
a38171,BGR43,United States,1752334384.0,1752334384,-107.7774,37.7928,4930.14,False,123.71,3.58,-0.65,,5242.56,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,4930.14,123.71,3.58,North America
c01e28,ACA409,Canada,1752334384.0,1752334384,-74.6985,45.3723,5455.92,False,206.88,256.48,9.75,,5707.38,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,5455.92,206.88,256.48,North America
a0a9d6,UCA4947,United States,1752334384.0,1752334384,-95.0065,29.8325,2400.3,False,149.34,295.51,-9.43,,2560.32,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,2400.3,149.34,295.51,North America
a68ab1,N450UA,United States,1752334383.0,1752334384,-79.8653,33.0031,998.22,False,77.66,163.85,-3.58,,1043.94,3445,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,998.22,77.66,163.85,North America
a4f117,N4174T,United States,1752334223.0,1752334223,-79.4148,36.5963,609.6,False,56.04,15.44,1.3,,594.36,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,609.6,56.04,15.44,North America
e4814b,GLO7060,Brazil,1752334384.0,1752334384,-57.9411,-33.6196,11490.96,False,231.66,202.18,-5.53,,11841.48,4177,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,11490.96,231.66,202.18,South America
abeb7c,SWA833,United States,1752334384.0,1752334384,-113.6415,34.0457,10668.0,False,247.55,84.51,-0.33,,11308.08,7650,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10668.0,247.55,84.51,North America
a69f09,N5258Z,United States,1752334384.0,1752334384,-82.6854,27.7427,182.88,False,52.56,86.63,-1.95,,281.94,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,182.88,52.56,86.63,North America
a20c39,N231AB,United States,1752334383.0,1752334383,-82.3365,35.1525,2377.44,False,85.71,229.14,0.0,,2514.6,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,2377.44,85.71,229.14,North America
a1a3b9,N20430,United States,1752334355.0,1752334356,-111.7652,33.1634,579.12,False,35.04,319.76,0.0,,579.12,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,579.12,35.04,319.76,North America
a033f9,DAL1953,United States,1752334384.0,1752334384,-80.6797,32.6187,10668.0,False,240.22,25.63,0.0,,11338.56,7731,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10668.0,240.22,25.63,North America
e4948b,AZU9038,Brazil,1752334105.0,1752334108,-47.1833,-22.9725,807.72,False,68.94,127.72,-1.63,,922.02,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,807.72,68.94,127.72,South America
781431,CSZ9466,China,1752334220.0,1752334220,113.7248,22.7639,731.52,False,92.49,152.86,-4.23,,739.14,2161,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,731.52,92.49,152.86,Asia
a033eb,N112CZ,United States,1752334384.0,1752334384,-81.7495,34.858,7924.8,False,142.78,169.62,0.0,,8420.1,7733,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,7924.8,142.78,169.62,North America
c06050,CGKMH,Canada,1752334384.0,1752334384,-114.5866,51.1564,1836.42,False,59.83,152.33,0.65,,1851.66,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1836.42,59.83,152.33,North America
a2e9cc,UPS5191,United States,1752334384.0,1752334384,-78.1849,39.9778,10972.8,False,254.8,271.97,0.0,,11605.26,1743,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10972.8,254.8,271.97,North America
a1b6d0,N2097S,United States,1752334384.0,1752334384,-73.3696,40.8746,312.42,False,58.68,211.74,-0.98,,335.28,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,312.42,58.68,211.74,North America
a20c44,ENY3672,United States,1752334384.0,1752334384,-71.016,42.3589,,True,4.89,278.44,,,,3474,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,,4.89,278.44,North America
a2d6a2,ENY3952,United States,1752334381.0,1752334384,-97.7808,33.7176,5547.36,False,173.5,196.72,-7.15,,5867.4,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,5547.36,173.5,196.72,North America
a56c19,AAL2161,United States,1752334384.0,1752334384,-103.1106,41.4634,10058.4,False,240.4,74.36,0.0,,10546.08,6341,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10058.4,240.4,74.36,North America
a7a17b,DAL497,United States,1752334383.0,1752334384,-101.7759,41.7546,8534.4,False,222.22,251.65,0.0,,8953.5,3122,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,8534.4,222.22,251.65,North America
aa59a5,AAL634,United States,1752334384.0,1752334384,-110.7617,34.3668,7482.84,False,196.11,245.18,-10.08,,7955.28,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,7482.84,196.11,245.18,North America
c06081,ACA707,Canada,1752334384.0,1752334384,-79.1881,43.203,4549.14,False,176.28,309.08,-8.45,,4792.98,5743,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,4549.14,176.28,309.08,North America
abeb9f,SWA1968,United States,1752334384.0,1752334385,-81.3724,30.0944,10058.4,False,238.48,357.16,0.0,,10683.24,7631,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10058.4,238.48,357.16,North America
78143d,CXA8480,China,1752334380.0,1752334380,118.6798,25.1446,5090.16,False,216.73,47.98,-0.33,,5554.98,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,5090.16,216.73,47.98,Asia
a87196,NKS1180,United States,1752334384.0,1752334384,-90.0159,41.4229,9006.84,False,231.65,241.04,4.23,,9471.66,6205,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,9006.84,231.65,241.04,North America
a69f21,N5259N,United States,1752334182.0,1752334182,-84.6656,42.2462,457.2,False,60.28,254.66,-1.3,,426.72,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,457.2,60.28,254.66,North America
a2e9bf,N287UA,United States,1752334384.0,1752334384,-66.1037,18.4714,243.84,False,62.32,272.84,0.98,,274.32,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,243.84,62.32,272.84,North America
a789bc,DAL1208,United States,1752334384.0,1752334384,-89.0951,40.5658,10668.0,False,237.12,159.95,0.0,,11239.5,2643,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10668.0,237.12,159.95,North America
a5cf39,N4734X,United States,1752334384.0,1752334384,-82.1912,28.6916,1219.2,False,49.52,355.83,-2.93,,1318.26,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1219.2,49.52,355.83,North America
a70f11,JBU1686,United States,1752334384.0,1752334384,-74.0597,39.7747,4442.46,False,176.27,40.38,-6.18,,4701.54,3576,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,4442.46,176.27,40.38,North America
a69f2d,N52590,United States,1752334383.0,1752334383,-121.8957,37.7307,1280.16,False,73.48,224.43,-3.58,,1280.16,4541,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1280.16,73.48,224.43,North America
a789b4,JIA5047,United States,1752334384.0,1752334384,-80.0411,36.2941,7048.5,False,202.61,213.61,-9.75,,7459.98,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,7048.5,202.61,213.61,North America
aa2184,AAL1469,United States,1752334384.0,1752334384,-86.6018,20.9823,2575.56,False,145.11,76.26,11.05,,2743.2,6171,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,2575.56,145.11,76.26,North America
e49476,GLO2131,Brazil,1752334384.0,1752334384,-46.5458,-23.4547,960.12,False,72.43,73.5,-3.9,,1089.66,6265,True,0,opensky,2025-07-12T15:33:07.832100,1752334385,960.12,72.43,73.5,South America
a88467,QXE2047,United States,1752334379.0,1752334383,-122.8221,47.0704,3383.28,False,150.61,13.23,-6.18,,3558.54,1716,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,3383.28,150.61,13.23,North America
e4818c,TAM8147,Brazil,1752334317.0,1752334331,-39.4351,-7.3073,8534.4,False,264.46,200.02,0.0,,9083.04,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,8534.4,264.46,200.02,South America
4bce0f,SXS29A,Turkey,1752334381.0,1752334381,24.3718,43.5894,11277.6,False,245.6,136.27,0.0,,11780.52,6715,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,11277.6,245.6,136.27,Europe
4bce0d,SXS9PM,Turkey,1752334384.0,1752334384,24.9168,40.3961,10668.0,False,238.84,152.55,0.0,,11262.36,7621,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10668.0,238.84,152.55,Europe
43c700,RRR2300,United Kingdom,1752334383.0,1752334385,28.6891,40.7536,12496.8,False,248.91,125.07,0.0,,13274.04,7303,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,12496.8,248.91,125.07,Europe
4bce0b,SXS38Y,Turkey,1752334384.0,1752334384,9.2819,49.7906,11582.4,False,217.82,294.26,0.0,,11917.68,3576,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,11582.4,217.82,294.26,Europe
4bce0a,SXS7AE,Turkey,1752334384.0,1752334384,23.8912,44.6658,11582.4,False,221.13,310.47,0.33,,12070.08,2355,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,11582.4,221.13,310.47,Europe
a403c6,DAL2970,United States,1752334384.0,1752334384,-93.4215,44.832,2072.64,False,144.87,196.5,7.8,,2095.5,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,2072.64,144.87,196.5,North America
4a5e66,MYJ25,Romania,1752334384.0,1752334384,24.9422,44.8781,7825.74,False,172.93,104.12,-4.23,,8138.16,6747,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,7825.74,172.93,104.12,Europe
4852f5,KLM1187,Kingdom of the Netherlands,1752334384.0,1752334384,5.0061,52.794,5074.92,False,188.49,12.29,12.68,,5288.28,0140,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,5074.92,188.49,12.29,Europe
e4819c,TAM3287,Brazil,1752334384.0,1752334384,-48.0887,-24.1568,8831.58,False,214.92,32.59,0.0,,9357.36,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,8831.58,214.92,32.59,South America
a1ff90,RPA5805,United States,1752334105.0,1752334121,-75.3328,39.8496,251.46,False,70.25,75.15,-3.25,,281.94,1377,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,251.46,70.25,75.15,North America
4bce1a,SXS8F,Turkey,1752334125.0,1752334125,27.1641,38.4204,1562.1,False,99.07,76.18,0.0,,1623.06,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1562.1,99.07,76.18,Europe
aa7aeb,SWA2597,United States,1752334384.0,1752334384,-89.763,34.8555,11887.2,False,233.27,131.42,0.0,,12527.28,1772,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,11887.2,233.27,131.42,North America
3ce7eb,DCPDB,Germany,1752334384.0,1752334384,11.0944,50.9786,2735.58,False,85.68,10.03,0.33,,2781.3,3620,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,2735.58,85.68,10.03,Europe
ab540d,UAL1330,United States,1752334384.0,1752334384,-100.5772,45.5819,10965.18,False,213.39,281.12,0.0,,11323.32,7002,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10965.18,213.39,281.12,North America
a2c3ac,N2776E,United States,1752334384.0,1752334385,-82.412,33.4951,1325.88,False,47.47,274.35,-0.65,,1402.08,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1325.88,47.47,274.35,North America
a273f4,N25704,United States,1752334384.0,1752334384,-71.6275,43.2298,1463.04,False,79.42,48.15,-1.63,,1546.86,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1463.04,79.42,48.15,North America
a9e108,N73574,United States,1752334384.0,1752334384,-88.2806,41.8855,563.88,False,54.8,320.33,-2.93,,518.16,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,563.88,54.8,320.33,North America
a45f64,DAL2399,United States,1752334381.0,1752334381,-112.5686,36.8485,10058.4,False,249.75,70.63,0.33,,10652.76,7732,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10058.4,249.75,70.63,North America
a90767,N681EW,United States,1752334383.0,1752334383,-2.4659,53.0142,944.88,False,51.54,153.95,2.6,,1043.94,7000,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,944.88,51.54,153.95,Europe
a020d8,N107XX,United States,1752334384.0,1752334384,-82.9583,40.2626,3337.56,False,92.14,88.08,0.33,,3474.72,6735,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,3337.56,92.14,88.08,North America
e4949a,TAM3486,Brazil,1752334383.0,1752334383,-38.8205,-6.6444,11277.6,False,222.93,354.04,0.0,,11986.26,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,11277.6,222.93,354.04,South America
888200,VJC1971,Viet Nam,1752334384.0,1752334384,85.0408,20.2239,9745.98,False,249.76,280.08,0.0,,10386.06,5516,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,9745.98,249.76,280.08,Asia
a32c47,UPS5917,United States,1752334384.0,1752334384,-87.6691,39.6651,8077.2,False,212.79,145.04,-3.25,,8488.68,3306,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,8077.2,212.79,145.04,North America
